index,type,word
157,AAB,刷刷牙
158,AAB,寫寫字
159,ABB,紅彤彤
160,ABB,紅通通
161,ABB,白茫茫
162,ABB,灰濛濛
163,ABB,綠油油
164,ABB,黃澄澄
165,ABB,白皚皚
166,ABB,綠油油
167,ABB,黑乎乎
168,ABB,金燦燦
169,ABB,血淋淋
170,ABB,濕漉漉
171,ABB,冷冰冰
172,ABB,熱乎乎
173,ABB,火辣辣
174,ABB,暖烘烘
175,ABB,香噴噴
176,ABB,急匆匆
177,ABB,慢悠悠
178,ABB,賊溜溜
179,ABB,灰溜溜
180,ABB,孤零零
181,ABB,直愣愣
182,ABB,惡狠狠
183,ABB,傻乎乎
184,ABB,胖乎乎
185,ABB,氣呼呼
186,ABB,氣鼓鼓
187,ABB,氣沖沖
188,ABB,笑眯眯
189,ABB,笑嘻嘻
190,ABB,樂呵呵
191,ABB,笑哈哈
192,ABB,頂呱呱
193,ABB,光禿禿
194,ABB,文縐縐
195,ABB,鬧哄哄
196,ABB,輕飄飄
197,ABB,酸溜溜
198,ABB,沉甸甸
199,ABB,乾巴巴
200,ABB,皺巴巴
201,ABB,空蕩蕩
202,ABB,密麻麻
203,ABB,迷濛蒙
204,ABB,嬌滴滴
205,ABB,水汪汪
206,ABB,淚汪汪
207,ABB,眼巴巴
208,ABB,水汪汪
209,ABB,涼絲絲
210,ABB,亮堂堂
211,AABC,楚楚可憐
212,AABC,哀哀欲絕
213,AABC,昂昂自若
214,AABC,嗷嗷待哺
215,AABC,班班可考
216,AABC,比比皆然
217,AABC,比比皆是
218,AABC,彬彬有禮
219,AABC,步步登高
220,AABC,步步高升
221,AABC,步步蓮花
222,AABC,步步為營
223,AABC,草草了事
224,AABC,草草收兵
225,AABC,察察而明
226,AABC,超超玄箸
227,AABC,陳陳相因
228,AABC,遲遲吾行
229,AABC,侈侈不休
230,AABC,楚楚不凡
231,AABC,楚楚動人
232,AABC,楚楚可愛
233,AABC,楚楚可憐
234,AABC,楚楚可人
235,AABC,楚楚有致
236,AABC,楚楚作態
237,AABC,蠢蠢欲動
238,AABC,綽綽有餘
239,AABC,蹙蹙靡騁
240,AABC,代代相傳
241,AABC,旦旦而伐
242,AABC,喋喋不休
243,AABC,鼎鼎大名
244,AABC,鼎鼎有名
245,AABC,多多益辦
246,AABC,多多益善
247,AABC,咄咄逼人
248,AABC,咄咄怪事
249,AABC,咄咄書空
250,AABC,惡惡從短
251,AABC,恩恩相報
252,AABC,泛泛而談
253,AABC,泛泛之交
254,AABC,泛泛之人
255,AABC,泛泛之談
256,AABC,紛紛不一
257,AABC,忿忿不平
258,AABC,憤憤不平
259,AABC,高高在上
260,AABC,格格不納
261,AABC,格格不入
262,AABC,格格不吐
263,AABC,耿耿於懷
264,AABC,耿耿於心
265,AABC,呱呱墮地
266,AABC,呱呱墜地
267,AABC,官官相護
268,AABC,官官相為
269,AABC,官官相衛
270,AABC,袞袞諸公
271,AABC,好好先生
272,AABC,赫赫有名
273,AABC,赫赫之功
274,AABC,赫赫之光
275,AABC,忽忽不樂
276,AABC,花花公子
277,AABC,花花世界
278,AABC,花花太歲
279,AABC,惶惶不安
280,AABC,恢恢有餘
281,AABC,昏昏欲睡
282,AABC,岌岌可危
283,AABC,汲汲顧影
284,AABC,濟濟一堂
285,AABC,寂寂無聞
286,AABC,戛戛獨造
287,AABC,蹇蹇匪躬
288,AABC,矯矯不群
289,AABC,斤斤計較
290,AABC,斤斤較量
291,AABC,斤斤自守
292,AABC,津津樂道
293,AABC,津津有味
294,AABC,井井有法
295,AABC,井井有方
296,AABC,井井有條
297,AABC,井井有序
298,AABC,井井有緒
299,AABC,炯炯有神
300,AABC,赳赳武夫
301,AABC,九九歸一
302,AABC,九九歸原
303,AABC,久久不忘
