䖙,the1,21
䖙,thenn1,6
䖙椅,THE1 I2,5
䖙椅,THENN1 I2,2
䖙椅,The1 i2,5
䖙椅,Thenn1 i2,2
䖙椅,the1 i2,5
䖙椅,thenn1 i2,2
䖙椅頂,THE1 I2 TING2,2
䖙椅頂,The1 i2 ting2,2
䖙椅頂,the1 i2 ting2,2
䖟,BING5,1
䖟,Bing5,1
䖟,bing5,1
䖦,KHUT4,1
䖦,Khut4,1
䖦,khut4,1
䖳,THE7,2
䖳,The7,2
䖳,the7,2
䖹,BI2,1
䖹,Bi2,1
䖹,IONG2,1
䖹,Iong2,1
䖹,bi2,1
䖹,iong2,1
䗅,TIONG5,1
䗅,Tiong5,1
䗅,tiong5,1
䗡,IAN1,1
䗡,Ian1,1
䗡,ian1,1
䘥,KAH4,1
䘥,KAP4,1
䘥,Kah4,1
䘥,Kap4,1
䘥,kah4,1
䘥,kap4,1
䘥仔,KAH4 A2,7
䘥仔,Kah4 a2,7
䘥仔,kah4 a2,7
䘼,NG2,2
䘼,Ng2,2
䘼,UAN2,1
䘼,UINN2,1
䘼,Uan2,1
䘼,Uinn2,1
䘼,ng2,2
䘼,uan2,1
䘼,uinn2,1
䙭,KIAN2,1
䙭,Kian2,1
䙭,kian2,1
䚗,KONG1,1
䚗,Kong1,1
䚗,kong1,1
䛭,HING7,1
䛭,Hing7,1
䛭,hing7,1
䜈,TSHAU1,1
䜈,Tshau1,1
䜈,tshau1,1
䜕,BAI7,1
䜕,Bai7,1
䜕,bai7,1
䜶,HONG5,1
䜶,Hong5,1
䜶,hong5,1
䝻,KU1,1
䝻,Ku1,1
䝻,ku1,1
䞁,IAN2,1
䞁,IAN3,1
䞁,Ian2,1
䞁,Ian3,1
䞁,ian2,1
䞁,ian3,1
䞶,THONG1,1
䞶,Thong1,1
䞶,thong1,1
䠎,AK4,1
䠎,Ak4,1
䠎,ak4,1
䠡,TSHE5,3
䠡,Tshe5,3
䠡,tshe5,3
䢢,TSHIANG7,1
䢢,Tshiang7,1
䢢,tshiang7,1
䢢拄䢢,TSHIANG7 TU2 TSHIANG7,2
䢢拄䢢,Tshiang7 tu2 tshiang7,2
䢢拄䢢,tshiang7 tu2 tshiang7,2
䣱,HU3,1
䣱,Hu3,1
䣱,hu3,1
䣴,HU3,1
䣴,Hu3,1
䣴,hu3,1
䤃,AM1,1
䤃,Am1,1
䤃,am1,1
䥰,BING5,1
䥰,Bing5,1
䥰,bing5,1
䦪,AT4,1
䦪,At4,1
䦪,at4,1
䦭,HONG1,1
䦭,Hong1,1
䦭,hong1,1
䨂,TSIU1,1
䨂,Tsiu1,1
䨂,tsiu1,1
䩆,TSHAN2,1
䩆,Tshan2,1
䩆,tshan2,1
䫌,PHE2,2
䫌,PHUE2,1
䫌,PHUI2,1
䫌,Phe2,2
䫌,Phue2,1
䫌,Phui2,1
䫌,phe2,2
䫌,phue2,1
䫌,phui2,1
䬓,AM3,1
䬓,Am3,1
䬓,am3,1
䭧,BI2,1
䭧,Bi2,1
䭧,bi2,1
䭰,HONG5,1
䭰,Hong5,1
䭰,hong5,1
䯉,AT4,1
䯉,At4,1
䯉,at4,1
䯒,HING5,1
䯒,Hing5,1
䯒,hing5,1
䰲,AT4,1
䰲,At4,1
䰲,at4,1
䰸,KONG1,1
䰸,Kong1,1
䰸,kong1,1
䱀,IONG1,1
䱀,Iong1,1
䱀,iong1,1
䱊,BI2,1
䱊,Bi2,1
䱊,bi2,1
䲅,KUI1,1
䲅,Kui1,1
䲅,kui1,1
䳒,IAN5,1
䳒,Ian5,1
䳒,ian5,1
䳟,BING5,1
䳟,Bing5,1
䳟,bing5,1
䴸,HU1,1
䴸,Hu1,1
䴸,hu1,1
䵯,THONG1,1
䵯,Thong1,1
䵯,thong1,1
䵾,HU5,1
䵾,Hu5,1
䵾,hu5,1
一,IT4,403
一,It4,403
一,TSIT8,11630
一,Tsit8,11630
一,it4,403
一,tsit8,11630
一KHÚN,TSIT8 KHUN2,2
一KUA̋,TSIT8 KUA9,2
一SIANN,TSIT8 SIANN1,1
一TSHIÔNG仔,TSIT8 TSHIONG5 A2,2
一khún,Tsit8 khun2,2
一khún,tsit8 khun2,2
一kua̋,Tsit8 kua9,2
一kua̋,tsit8 kua9,2
一siann,Tsit8 siann1,1
一siann,tsit8 siann1,1
一tshiông仔,Tsit8 tshiong5 a2,2
一tshiông仔,tsit8 tshiong5 a2,2
一一,IT4 IT4,2
一一,It4 it4,2
一一,it4 it4,2
一下,TSIT8 E7,711
一下,Tsit8 e7,711
一下,tsit8 e7,711
一下久,TSIT8 E7 KU2,4
一下久,Tsit8 e7 ku2,4
一下久,tsit8 e7 ku2,4
一下仔,TSIT8 E7 A2,154
一下仔,Tsit8 e7 a2,154
一下仔,tsit8 e7 a2,154
一下仔久,TSIT8 E7 A2 KU2,4
一下仔久,Tsit8 e7 a2 ku2,4
一下仔久,tsit8 e7 a2 ku2,4
一下啦,TSIT8 E7 LAH4,3
一下啦,Tsit8 e7 lah4,3
一下啦,tsit8 e7 lah4,3
一下手,TSIT8 E7 TSHIU2,6
一下手,Tsit8 e7 tshiu2,6
一下手,tsit8 e7 tshiu2,6
一世,TSIT8 SI3,2
一世,Tsit8 si3,2
一世,tsit8 si3,2
一世人,TSIT8 SI3 LANG5,153
一世人,Tsit8 si3 lang5,153
一世人,tsit8 si3 lang5,153
一世牛,TSIT8 SI3 GU5,2
一世牛,Tsit8 si3 gu5,2
一世牛,tsit8 si3 gu5,2
一个,TSIT8 E5,202
一个,Tsit8 e5,202
一个,tsit8 e5,202
一个人,TSIT8 E5 LANG5,3
一个人,Tsit8 e5 lang5,3
一个人,tsit8 e5 lang5,3
一个仔,TSIT8 E5 A2,14
一个仔,Tsit8 e5 a2,14
一个仔,tsit8 e5 a2,14
一个仔一个,TSIT8 E5 A2 TSIT8 E5,4
一个仔一个,Tsit8 e5 a2 tsit8 e5,4
一个仔一个,tsit8 e5 a2 tsit8 e5,4
